Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,450,Madagascar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,42091,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,175000,,418278,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,31839,,113481,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,478,Mauritania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,109016,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,480,Mauritius,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,74400,,212067,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4176472,,2821081,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,375000,,1047128,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,384,,1595,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,105916,,73683,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1553,,5975,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1889,,4874,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,73000,,151702,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,686,Senegal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,68686,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,699,India,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24885,,181318,,,0
HS,2015,201507,July 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,46724,,203154,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,15535420,,26998282,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,24,Angola,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,150000,,704574,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1692097,,1677999,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,15,,11,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,144,Sri Lanka,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13000,,17352,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,289517,,3460081,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,178,Congo,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,32000,,124322,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,192,Cuba,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,192000,,559509,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,705,,1793,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,852,,3993,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,580,,1587,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,37070,,55306,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,173,,2319,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,200000,,541979,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,22,,136,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1512055,,3687869,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,516373,,881335,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,270,Gambia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,375,,1894,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1493469,,2802255,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,386237,,530336,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,137,,1442,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,334000,,1344661,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,197552,,1584972,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2000,,5115,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,360,Indonesia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,250000,,788280,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,368,Iraq,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4156,,69216,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3436609,,3224959,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,6594483,,8056078,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,60849,,145137,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13498,,26297,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,300000,,1172765,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,388,Jamaica,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,37219,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,30178,,128019,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,41000,,101096,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,350000,,753150,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,434,Libya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,8000,,159916,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25607,,42498,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,198,,445,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,450,Madagascar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,37529,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,49080,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,20728,,85106,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,478,Mauritania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,75000,,222589,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1085132,,2334837,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3250965,,2273230,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,562,Niger,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,120274,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,586,Pakistan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24000,,50968,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,604,Peru,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,50525,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,65533,,160894,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,23232,,38564,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,8637,,25523,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,781,,3377,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13,,92,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,6000,,16393,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,48738,,101154,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,694,Sierra Leone,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,15500,,61073,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,21000,,72093,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24893,,214980,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,943834,,2029609,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,9121,,31120,,,0
HS,2015,201508,August 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,97363,,232162,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,381,,5121,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,60130,,151071,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,780,Trinidad and Tobago,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,41000,,108329,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,178242,,552253,,,0
HS,2015,201508,August 2015,4,0,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,5400,,19465,,,0
HS,2015,201509,September 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,9900037,,20775719,,,0
HS,2015,201509,September 2015,4,0,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1200,,3684,,,0
HS,2015,201509,September 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,860248,,2152700,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,250000,,580770,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2784,,12458,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,586,Pakistan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,780,,32644,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,608,Philippines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,964,,2654,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,485,,1437,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,20792,,79357,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,478,Mauritania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,61844,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1533,,4831,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,300000,,1166740,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,388,Jamaica,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,36556,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,41190,,112718,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16,,1536,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,525000,,1098716,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,10113,,27540,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,360,Indonesia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,167083,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,368,Iraq,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4900,,73713,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,391487,,459116,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,125000,,410797,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1973,,14775,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,79,,878,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,175000,,585692,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,78326,,931998,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,543081,,852337,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,266,Gabon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,98266,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,444,,1112,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,204,Benin,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,84463,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,17533,,36127,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,212,Dominica,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,126744,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,200000,,525306,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,104,Myanmar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,576,,10412,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,136,Cayman Isds,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,197,,3418,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,144,Sri Lanka,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,5900,,15762,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,419343,,3870962,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,178,Congo,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,300000,,1081510,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2,,29,,,0
HS,2015,201509,September 2015,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1062,,3268,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,13341541,,29370190,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,12,Algeria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,200000,,534184,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,24,Angola,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,615000,,2221711,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,28,Antigua and Barbuda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,5000,,12498,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,162880,,230439,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,48,Bahrain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,142,,1886,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,52,Barbados,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,8000,,17789,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,445599,,1014123,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1,,5,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,120,Cameroon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,62000,,166839,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,144,Sri Lanka,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,6000,,15740,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,482421,,5329159,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,178,Congo,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,125000,,421337,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,192,Cuba,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,48000,,134668,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1364,,5545,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,764,,1759,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,204,Benin,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,95846,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,107686,,168765,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,212,Dominica,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,100000,,261798,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,214,Dominican Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,350000,,861668,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1,,11,,,0
